id,sample1,sample2,sample3
CEPT1_nt4,5,5,4
CERS3_nt4,1,NA,NA
CERS6_nt4,1,4,1
CETN2_nt4,3,2,2
CHD2_nt4,2,4,1
CHI3L2_nt4,9,6,6
CHIC2_nt4,4,4,15
CHMP1B_nt4,5,2,1
CHP2_nt4,1,NA,3
CHPF2_nt4,2,5,6
CHRFAM7A_nt4,2,NA,4
CHRM4_nt4,7,4,1
CHRNA10_nt4,3,5,1
CHRNA5_nt4,5,6,6
CHRNB2_nt4,7,7,11
CHSY3_nt4,7,3,10
CHUK_nt4,3,3,4
CIB3_nt4,1,3,4
CKS2_nt4,7,9,5
CLCA4_nt4,7,2,5
CLCNKB_nt4,3,2,1
CLDN8_nt4,5,3,6
CLEC4C_nt4,2,3,NA
CLTB_nt4,10,9,2
CLTCL1_nt4,4,NA,NA
CNBP_nt4,6,3,1
CNNM4_nt4,8,7,10
CNOT6L_nt4,5,3,1
CNOT8_nt4,3,5,7
COL4A6_nt4,7,2,NA
COPG2_nt4,1,3,1
COPZ2_nt4,1,NA,NA
COQ10B_nt4,2,3,5
COX6A2_nt4,3,1,3
CPEB4_nt4,4,1,1
CPLX2_nt4,1,2,1
CPLX4_nt4,2,2,2
CRABP2_nt4,1,1,NA
CREBBP_nt4,2,1,2
CRKL_nt4,3,1,8
CRY2_nt4,2,2,4
CRYBB3_nt4,3,14,10
CSAD_nt4,5,NA,NA
CSGALNACT2_nt4,2,3,6
CSTB_nt4,3,1,5
CSTF2T_nt4,4,3,3
CTNNB1_nt4,5,3,4
CTPS2_nt4,5,1,3
CTXN3_nt4,4,2,NA
CUL4B_nt4,3,2,6
CXorf40B_nt4,1,1,4
CYFIP2_nt4,1,3,6
CYP11B2_nt4,5,4,6
CYP4Z1_nt4,5,NA,6
DAAM2_nt4,1,4,NA
DCC_nt4,1,5,6
DDI2_nt4,4,3,1
DDR2_nt4,3,3,7
DDTL_nt4,2,1,NA
DDX17_nt4,8,3,5
DDX21_nt4,1,2,2
DDX39B_nt4,4,1,NA
DDX3Y_nt4,3,1,1
DDX43_nt4,3,2,4
DDX60L_nt4,1,1,NA
DEFB131B_nt4,3,7,11
DEGS2_nt4,5,7,11
DENND5B_nt4,2,3,4
DERL3_nt4,3,3,1
DGKH_nt4,3,3,1
DGKZ_nt4,3,2,4
DHFR2_nt4,1,NA,NA
DIRAS2_nt4,4,1,2
DMWD_nt4,3,5,5
DNAH17_nt4,2,2,NA
DNAH7_nt4,1,3,2
DNAJC5B_nt4,4,4,17
DNASE1L2_nt4,7,6,3
DOC2B_nt4,11,8,6
DOCK4_nt4,1,NA,2
DPP4_nt4,2,2,5
DPP9_nt4,9,6,7
DPY19L2_nt4,2,NA,1
DRD5_nt4,3,4,1
DSCAML1_nt4,6,4,7
DST_nt4,1,NA,2
DTNB_nt4,1,7,3
DTX4_nt4,4,3,1
DUOX2_nt4,8,4,7
DUSP21_nt4,1,2,NA
DYNLL2_nt4,2,2,4
DYNLT3_nt4,4,2,2
DYRK1B_nt4,5,3,3
DYRK3_nt4,2,4,2
E2F5_nt4,4,NA,NA
EAF2_nt4,6,6,4
EDDM3B_nt4,5,2,1
EEF1A2_nt4,15,8,10
EFHD2_nt4,2,2,4
EFNB2_nt4,5,2,4
EFR3B_nt4,1,4,4
EIF1B_nt4,5,3,7
EIF4E1B_nt4,4,2,NA
ELANE_nt4,5,1,7
ELMO2_nt4,5,1,2
ELOVL1_nt4,4,3,NA
ELOVL5_nt4,5,5,3
EML6_nt4,3,1,2
EMX2_nt4,6,2,12
ENC1_nt4,10,9,4
ENOX2_nt4,5,2,2
ENTPD7_nt4,12,9,10
ERC2_nt4,2,7,4
ERLIN2_nt4,2,2,3
ERO1B_nt4,1,2,4
ESRP2_nt4,8,2,1
ESRRG_nt4,6,3,5
ETNPPL_nt4,9,6,9
EVI5L_nt4,6,5,5
EXOC6B_nt4,10,11,7
EZH2_nt4,2,NA,2
F11_nt4,1,NA,NA
FAHD2B_nt4,7,2,NA
FAM102B_nt4,1,1,1
FAM120C_nt4,1,1,NA
FAM126B_nt4,3,2,7
FAM133B_nt4,1,NA,NA
FAM160B2_nt4,3,NA,3
FAM168B_nt4,1,1,2
FAM200B_nt4,4,1,2
FAM209B_nt4,5,5,2
FAM24B_nt4,1,NA,NA
FAM47B_nt4,18,10,11
FAM50B_nt4,1,2,1
FAM78B_nt4,1,2,1
FARP2_nt4,1,2,NA
FAT3_nt4,2,1,2
FBP2_nt4,4,3,1
FBXL20_nt4,1,6,5
FBXO17_nt4,2,3,3
FBXO25_nt4,1,3,NA
FCGR1B_nt4,5,3,NA
FCGR3B_nt4,7,8,11
FCN2_nt4,2,11,2
FES_nt4,3,3,2
FEZF2_nt4,6,1,7
FKBP9_nt4,1,1,NA
FLVCR2_nt4,5,1,NA
FN3KRP_nt4,8,7,5
FNDC3B_nt4,2,NA,NA
FOLH1_nt4,5,5,NA
FOXR2_nt4,3,2,3
FRAT2_nt4,7,NA,3
FRMD5_nt4,1,NA,NA
FRYL_nt4,2,1,1
FSCN2_nt4,1,3,4
FSD1L_nt4,4,4,3
FSTL5_nt4,3,1,2
FURIN_nt4,1,2,NA
FUT2_nt4,2,3,3
FZD6_nt4,1,NA,2
G3BP2_nt4,3,2,1
GABPB2_nt4,5,2,3
GAD2_nt4,2,1,2
GALNT1_nt4,5,2,1
GALNT10_nt4,11,14,9
GALNT6_nt4,4,5,4
GALR3_nt4,1,2,NA
GATA3_nt4,1,1,5
GCA_nt4,7,5,5
GCOM1_nt4,4,3,2
GDF11_nt4,6,2,7
GDI2_nt4,9,4,6
GFOD2_nt4,6,2,3
GFPT2_nt4,4,1,NA
GIT2_nt4,4,15,8
GLB1L_nt4,5,4,5
GLB1L3_nt4,6,4,6
GLS2_nt4,5,4,4
GLUD2_nt4,8,4,6
GMFG_nt4,3,1,1
GMPR2_nt4,3,3,1
GNPDA2_nt4,1,NA,NA
GOLGA7B_nt4,2,NA,NA
GOLPH3L_nt4,3,1,2
GOLT1B_nt4,1,1,2
GPAT4_nt4,6,2,5
GPC6_nt4,3,4,9
GPD1L_nt4,1,1,1
GPSM2_nt4,1,1,1
GPX2_nt4,3,4,NA
GREB1L_nt4,1,2,4
GREM2_nt4,3,3,6
GRIK5_nt4,2,4,3
GRIP2_nt4,4,7,9
GRK3_nt4,4,3,11
GRM1_nt4,5,6,1
GSK3B_nt4,5,4,4
GSN_nt4,4,5,6
GSTO2_nt4,5,2,7
GXYLT2_nt4,8,3,3
GYS2_nt4,7,9,4
H2AFZ_nt4,5,3,5
HACD2_nt4,11,7,11
HAND2_nt4,1,3,2
HARS2_nt4,6,1,1
HCRTR2_nt4,6,5,2
HEATR5B_nt4,2,4,1
HEXB_nt4,2,2,3
HEY2_nt4,1,2,2
HMGCS2_nt4,5,8,4
HMGN4_nt4,2,1,3
HNF4G_nt4,4,2,7
HNRNPD_nt4,3,1,4
HNRNPLL_nt4,6,8,1
HNRNPR_nt4,3,NA,1
HOOK3_nt4,5,2,2
HOXA5_nt4,1,1,1
HOXA6_nt4,8,4,1
HOXA7_nt4,6,5,4
HPRT1_nt4,10,7,7
HRASLS2_nt4,4,NA,7
HS6ST3_nt4,1,2,6
HSD17B13_nt4,8,5,5
HSD3B2_nt4,3,3,2
HSP90AB1_nt4,5,3,8
HSPA12B_nt4,1,4,3
HTN3_nt4,1,2,2
HTR1D_nt4,4,4,4
HTR1F_nt4,11,8,13
IDH2_nt4,3,2,NA
IDI2_nt4,1,5,2
IFFO2_nt4,3,2,5
IFIT3_nt4,2,4,1
IGFL3_nt4,4,4,3
IL1RAPL2_nt4,2,3,3
IL36G_nt4,2,1,4
IMPDH2_nt4,16,5,6
INSIG2_nt4,10,3,3
INTS6L_nt4,1,NA,4
IPO5_nt4,5,1,6
IPO8_nt4,5,NA,NA
ITGB5_nt4,2,1,1
ITIH3_nt4,1,2,4
ITLN2_nt4,4,3,3
ITSN2_nt4,5,NA,1
JAG2_nt4,2,NA,NA
JRKL_nt4,3,9,7
KAT2B_nt4,7,6,8
KATNAL1_nt4,8,3,4
KBTBD7_nt4,5,3,2
KCNB2_nt4,6,8,7
KCNH5_nt4,2,4,4
KCNJ10_nt4,7,9,11
KCNJ11_nt4,2,3,1
KCNK13_nt4,4,2,4
KCNK9_nt4,2,3,5
KCNS3_nt4,1,1,NA
KCTD15_nt4,1,1,5
KCTD2_nt4,9,2,3
KCTD3_nt4,4,5,3
KDM5D_nt4,9,5,7
KDM6A_nt4,13,9,7
KHDRBS3_nt4,1,NA,NA
KIAA1324L_nt4,3,NA,3
KIF13B_nt4,2,2,10
KIF21B_nt4,2,2,1
KIF4B_nt4,6,1,2
KLF7_nt4,6,11,6
KLHL13_nt4,1,1,1
KLHL2_nt4,4,6,7
LANCL2_nt4,1,NA,NA
LARGE2_nt4,7,10,12
LARP1B_nt4,3,5,NA
LCE3E_nt4,4,1,6
LDB2_nt4,6,2,2
LDLRAD4_nt4,5,2,5
LGI2_nt4,1,2,NA
LGR6_nt4,1,2,1
LHFPL6_nt4,9,8,10
LHX2_nt4,3,2,2
LHX4_nt4,4,5,2
LHX8_nt4,10,13,4
LIN28B_nt4,2,5,2
LLGL2_nt4,1,2,4
LMAN2L_nt4,1,2,NA
LMBR1L_nt4,4,3,4
LMNB2_nt4,11,8,12
LMX1B_nt4,7,3,NA
LRBA_nt4,7,6,4
LRIG3_nt4,3,5,2
LRP1B_nt4,3,4,3
LRP6_nt4,3,2,7
LRRN3_nt4,6,5,5
LRRTM4_nt4,4,4,1
LTF_nt4,8,5,5
LYPLA2_nt4,4,6,3
LYZL2_nt4,14,6,6
MAB21L2_nt4,2,2,NA
MAGOHB_nt4,2,1,1
MAGT1_nt4,6,4,1
MAN2A2_nt4,4,6,1
MAOB_nt4,10,4,7
MAP2K2_nt4,4,4,6
MAP3K13_nt4,3,1,3
MAP3K15_nt4,1,NA,NA
MAP3K3_nt4,8,4,8
MAPK3_nt4,4,1,2
MAPK8IP3_nt4,8,11,7
MAPRE3_nt4,2,2,2
MAT2A_nt4,3,1,NA
MBOAT2_nt4,1,NA,NA
MDGA2_nt4,6,NA,5
MED13L_nt4,6,2,4
METTL2B_nt4,3,3,NA
METTL7B_nt4,1,3,2
MFN2_nt4,3,7,1
MGAM_nt4,3,2,7
MGAT4B_nt4,2,2,2
MICB_nt4,7,4,2
MKNK2_nt4,1,1,2
MLLT3_nt4,7,6,7
MMD2_nt4,3,2,4
MMEL1_nt4,3,1,1
MOAP1_nt4,3,3,5
MOGAT2_nt4,8,3,8
MORF4L2_nt4,3,4,1
MPP2_nt4,5,2,1
MPP3_nt4,7,12,5
MPPED2_nt4,1,2,2
MRFAP1L1_nt4,1,2,3
MSC_nt4,5,2,5
MSX2_nt4,2,6,5
MTHFD1L_nt4,1,3,4
MTHFD2L_nt4,1,1,2
MTNR1B_nt4,2,3,9
MTSS1L_nt4,4,2,1
MX2_nt4,11,5,4
MYO1B_nt4,5,8,5
MYO1C_nt4,3,5,5
MYO1D_nt4,1,1,2
MYO1F_nt4,4,8,1
MYO7B_nt4,6,1,2
MZT2B_nt4,1,3,3
NAA16_nt4,20,9,9
NABP2_nt4,10,1,1
NAP1L4_nt4,2,1,2
NAPB_nt4,2,1,2
NAT2_nt4,8,5,2
NAV3_nt4,4,1,1
NBPF3_nt4,3,1,1
NCK2_nt4,4,2,3
NCKAP1L_nt4,5,5,3
NDEL1_nt4,4,2,7
NDUFA4L2_nt4,4,NA,2
NECAP2_nt4,1,2,4
NELL2_nt4,6,2,4
NHLH2_nt4,10,8,9
NIPAL1_nt4,6,5,9
NIPSNAP2_nt4,8,4,5
NIPSNAP3B_nt4,3,NA,1
NKAPL_nt4,9,3,5
NKIRAS2_nt4,3,4,NA
NLN_nt4,6,5,3
NLRP7_nt4,9,7,17
NMT2_nt4,3,1,3
NOL4L_nt4,1,2,2
NONO_nt4,5,5,NA
NOVA2_nt4,6,4,4
NPBWR2_nt4,1,NA,NA
NPR2_nt4,3,2,2
NPTX2_nt4,5,1,6
NR1H3_nt4,6,2,1
NR2C2_nt4,3,3,4
NR5A2_nt4,6,5,9
NRBP2_nt4,3,4,2
NSG2_nt4,1,2,1
NT5C_nt4,1,2,5
NTN3_nt4,6,3,1
NTNG2_nt4,2,2,2
NUCB2_nt4,3,1,2
NUMBL_nt4,2,1,1
NXPH2_nt4,6,2,1
OBP2B_nt4,6,2,3
OCM2_nt4,3,5,2
OGDHL_nt4,4,2,NA
OSBP2_nt4,18,13,17
OSBPL11_nt4,11,5,8
OSBPL8_nt4,6,1,2
OTUD7B_nt4,2,1,1
OXCT2_nt4,4,2,6
OXSR1_nt4,2,4,1
P2RY4_nt4,4,7,8
P4HA2_nt4,3,3,4
PACS2_nt4,6,1,NA
PAFAH1B3_nt4,1,NA,3
PAIP2B_nt4,2,2,2
PAPSS2_nt4,4,6,10
PARVB_nt4,1,NA,4
PAX7_nt4,8,6,8
PCK2_nt4,3,3,4
PCMTD2_nt4,6,2,NA
PCYT1B_nt4,15,19,7
PDCL3_nt4,2,2,NA
PDE1B_nt4,7,1,1
PDE6H_nt4,1,1,1
PDE7B_nt4,5,5,6
PDE8B_nt4,2,3,1
PDHA2_nt4,1,2,2
PDS5B_nt4,9,3,1
PF4V1_nt4,10,3,3
PFN2_nt4,10,2,2
PGLYRP4_nt4,11,4,3
PGM1_nt4,5,3,4
PHKA2_nt4,2,NA,5
PHKG2_nt4,2,3,3
PHOX2B_nt4,2,NA,3
PHTF2_nt4,6,4,9
PI15_nt4,2,2,2
PIK3CD_nt4,4,NA,3
PILRB_nt4,4,4,3
PITPNB_nt4,4,1,2
PKM_nt4,3,5,NA
PKNOX2_nt4,1,2,3
PLA2G2E_nt4,2,3,4
PLAGL2_nt4,3,7,3
PLCB3_nt4,5,2,9
PLCL2_nt4,2,NA,1
PLPP5_nt4,5,11,15
PLPPR5_nt4,3,1,1
PMM2_nt4,1,3,NA
PMPCB_nt4,4,5,3
PNPLA7_nt4,8,1,2
POM121C_nt4,9,8,3
PPA2_nt4,6,1,2
PPIP5K2_nt4,1,NA,3
PPM1B_nt4,12,7,9
PPP1R14C_nt4,4,3,3
PPP2CB_nt4,4,3,NA
PPP2R1B_nt4,5,8,14
PPP3R2_nt4,2,2,NA
PRELID3B_nt4,4,3,NA
PREX2_nt4,5,3,1
PRICKLE2_nt4,4,4,3
PRKAB2_nt4,3,1,3
PRKAR1B_nt4,2,3,4
PRKCD_nt4,4,4,4
PRKCH_nt4,1,1,NA
PRKCI_nt4,4,2,9
PRMT8_nt4,3,1,2
PROKR2_nt4,2,2,2
PRPF40B_nt4,7,5,2
PRPSAP2_nt4,3,3,1
PRRX2_nt4,4,4,3
PRSS41_nt4,5,5,6
PSEN2_nt4,13,4,5
PSKH2_nt4,4,7,8
PSMA8_nt4,7,2,8
PTGS2_nt4,2,1,NA
PTPN1_nt4,1,1,NA
PTPN11_nt4,4,5,1
PTPN14_nt4,4,7,7
PTPN4_nt4,4,3,7
PTPRE_nt4,3,2,5
PUM2_nt4,1,2,1
PURB_nt4,4,3,2
PXDNL_nt4,3,4,6
PYCR2_nt4,6,2,3
RAB22A_nt4,2,NA,NA
RAB26_nt4,1,1,NA
RAB27B_nt4,9,10,8
RAB33B_nt4,4,1,1
RABL2B_nt4,7,2,3
RAD23B_nt4,4,8,2
RALB_nt4,1,NA,1
RALYL_nt4,5,1,6
RANBP10_nt4,1,3,1
RAPGEF6_nt4,2,3,2
RASA3_nt4,2,NA,1
RASD2_nt4,4,NA,1
RASGRF2_nt4,6,4,8
RASL10B_nt4,8,7,11
RBBP7_nt4,1,NA,1
RBM38_nt4,1,NA,1
RBPMS2_nt4,7,3,3
RCAN3_nt4,1,NA,3
RDH12_nt4,3,1,NA
REEP6_nt4,4,1,7
RFX3_nt4,3,NA,6
RGS19_nt4,1,NA,NA
RGS7_nt4,1,2,1
RHBDF2_nt4,1,1,6
RHD_nt4,3,1,3
RHEBL1_nt4,5,3,6
RHOBTB2_nt4,1,1,3
RIMKLB_nt4,3,2,NA
RING1_nt4,3,3,2
RIT2_nt4,6,8,2
RLN2_nt4,4,6,8
RMND5B_nt4,10,3,8
RNASE3_nt4,3,2,3
RNF113B_nt4,3,9,1
RNF121_nt4,3,1,1
RNF144B_nt4,1,5,5
RNF20_nt4,2,5,2
RNF38_nt4,6,2,1
ROPN1B_nt4,2,7,3
ROR2_nt4,8,5,NA
RPEL1_nt4,6,4,2
RPL10L_nt4,16,6,18
RPL22L1_nt4,4,7,11
RPL3_nt4,1,5,NA
RPL39L_nt4,5,NA,2
RPRD1B_nt4,6,4,NA
RPRML_nt4,5,5,5
RPS27L_nt4,4,6,2
RPS6KA5_nt4,5,2,6
RRAGB_nt4,6,3,11
RRAGD_nt4,4,2,4
RRM2B_nt4,7,12,3
RTP2_nt4,1,1,4
RUNDC3B_nt4,13,11,20
SAFB2_nt4,2,NA,1
SALL3_nt4,2,NA,5
SAMD4B_nt4,3,3,2
SAMD9L_nt4,3,NA,3
SAP30L_nt4,6,14,5
SAR1B_nt4,8,9,8
SATB2_nt4,6,5,3
SBF2_nt4,7,3,4
SCAMP5_nt4,2,2,NA
SCD5_nt4,5,5,4
SCGB1C2_nt4,4,6,1
SCGB2A2_nt4,1,4,3
SCX_nt4,1,NA,2
SDCBP2_nt4,5,1,6
SDF2L1_nt4,1,2,1
SDK2_nt4,6,2,1
SDSL_nt4,3,6,6
SEC11C_nt4,13,8,8
SEC14L5_nt4,3,6,4
SEC23B_nt4,3,2,3
SEC24B_nt4,1,NA,2
SEC24D_nt4,4,NA,NA
SEC61A2_nt4,2,2,5
SEMA5B_nt4,8,3,8
SEMG2_nt4,9,4,5
SEPHS2_nt4,3,6,1
SERP2_nt4,1,2,1
SFMBT2_nt4,4,3,2
SFRP5_nt4,4,3,3
SFT2D2_nt4,6,1,NA
SFTPA2_nt4,7,3,10
SGMS2_nt4,3,NA,2
SGSM2_nt4,1,NA,NA
SGTB_nt4,2,1,2
SH3BGRL2_nt4,6,4,4
SH3GLB2_nt4,10,7,13
SHMT2_nt4,5,6,4
SHOX2_nt4,9,1,4
SIDT2_nt4,4,4,1
SIGLEC11_nt4,4,2,3
SIPA1L2_nt4,3,NA,2
SIX6_nt4,1,NA,1
SLC11A2_nt4,2,1,NA
SLC16A1_nt4,5,2,3
SLC16A3_nt4,2,5,7
SLC18A2_nt4,2,4,2
SLC1A5_nt4,12,6,10
SLC20A2_nt4,7,4,6
SLC22A1_nt4,4,5,8
SLC22A12_nt4,10,9,9
SLC22A5_nt4,5,3,5
SLC23A2_nt4,4,1,3
SLC24A4_nt4,2,NA,1
SLC25A13_nt4,10,10,7
SLC25A14_nt4,11,4,8
SLC25A15_nt4,7,3,8
SLC25A18_nt4,3,5,9
SLC25A28_nt4,4,3,5
SLC25A36_nt4,2,4,4
SLC25A52_nt4,2,6,6
SLC27A1_nt4,1,6,4
SLC27A2_nt4,3,2,2
SLC28A2_nt4,3,4,NA
SLC2A7_nt4,3,2,5
SLC35D2_nt4,2,NA,NA
SLC35E2B_nt4,4,1,2
SLC37A2_nt4,5,NA,6
SLC41A2_nt4,1,1,NA
SLC43A2_nt4,3,6,3
SLC52A2_nt4,3,2,2
SLC5A8_nt4,5,5,1
SLC6A17_nt4,5,7,4
SLC6A19_nt4,3,5,2
SLC6A3_nt4,8,5,1
SLC7A7_nt4,7,13,2
SLC9A4_nt4,2,1,1
SLC9B2_nt4,6,2,4
SLFN12L_nt4,1,2,NA
SMARCA1_nt4,4,2,4
SMARCA4_nt4,7,8,2
SMARCC2_nt4,5,8,NA
SMURF2_nt4,2,1,NA
SNAP25_nt4,8,5,1
SNCB_nt4,3,2,3
SNRPA_nt4,5,9,3
SNRPB_nt4,5,5,2
SNX1_nt4,9,2,7
SNX12_nt4,8,3,1
SORCS3_nt4,8,8,8
SOS2_nt4,3,4,3
SOX1_nt4,3,3,3
SOX14_nt4,1,1,NA
SOX6_nt4,3,1,3
SPAG11B_nt4,5,1,9
SPRED2_nt4,3,NA,4
SPRR1B_nt4,1,5,2
SPRR2B_nt4,9,3,5
SPTAN1_nt4,4,6,1
SPTLC3_nt4,12,5,6
SRGAP2C_nt4,1,1,1
SRSF9_nt4,5,4,5
SSTR4_nt4,7,3,8
ST7L_nt4,8,8,1
ST8SIA4_nt4,3,3,1
STAG2_nt4,7,4,4
STAM2_nt4,3,2,7
STAMBPL1_nt4,6,6,3
STAT5B_nt4,6,4,3
STEAP1B_nt4,2,3,3
STEAP3_nt4,2,3,1
STK3_nt4,4,2,5
STOML3_nt4,2,NA,NA
STRIP2_nt4,4,2,12
STX10_nt4,7,3,5
STX12_nt4,3,1,NA
STXBP2_nt4,6,15,15
STXBP5L_nt4,3,2,5
SULF2_nt4,1,5,9
SUV39H2_nt4,8,8,6
SYK_nt4,5,1,NA
SYNGR3_nt4,1,4,1
SYT4_nt4,5,7,6
TACR3_nt4,8,3,5
TAF1L_nt4,1,NA,1
TAF9B_nt4,2,1,4
TANC2_nt4,1,1,2
TAOK3_nt4,1,1,2
TAS2R40_nt4,3,3,5
TBC1D8B_nt4,7,1,1
TBPL2_nt4,1,2,1
TBX18_nt4,5,1,10
TBX3_nt4,5,7,15
TBX5_nt4,1,NA,1
TCAF2_nt4,2,3,1
TGFB3_nt4,1,6,7
TGIF2LY_nt4,1,NA,2
THRB_nt4,1,2,1
TIAL1_nt4,2,1,8
TIMM17B_nt4,3,2,NA
TIMM23B_nt4,3,4,4
TLK2_nt4,5,4,1
TLN2_nt4,5,4,9
TLR6_nt4,1,2,2
TMED1_nt4,13,8,15
TMED3_nt4,5,5,5
TMED4_nt4,2,3,2
TMEM120B_nt4,3,2,2
TMEM185B_nt4,7,5,4
TMEM30B_nt4,9,4,9
TMEM39B_nt4,1,6,2
TMEM50B_nt4,6,2,2
TMEM55B_nt4,2,1,2
TMEM63B_nt4,5,8,10
TMEM9B_nt4,3,2,4
TNFAIP8L2_nt4,4,2,7
TNKS2_nt4,2,NA,3
TNPO2_nt4,4,3,3
TOB2_nt4,5,19,8
TOM1L2_nt4,6,9,3
TOMM40L_nt4,4,3,3
TOP1MT_nt4,3,1,2
TOP2B_nt4,2,3,3
TOR1B_nt4,3,2,6
TP73_nt4,3,4,3
TPST2_nt4,3,4,3
TRA2B_nt4,2,9,1
TRABD2B_nt4,3,3,7
TRAPPC3L_nt4,2,2,4
TRAPPC6B_nt4,1,NA,4
TRIB2_nt4,3,NA,3
TRIM3_nt4,3,4,4
TRIM63_nt4,2,3,5
TRIM9_nt4,4,1,1
TRPC5_nt4,1,2,6
TRPM3_nt4,5,9,7
TRPM7_nt4,3,1,NA
TRPV6_nt4,5,3,5
TSPAN31_nt4,10,4,4
TSPAN4_nt4,5,4,6
TSSK2_nt4,2,2,3
TTC21B_nt4,1,NA,4
TTC30B_nt4,2,2,5
TUBG2_nt4,1,3,6
TWF2_nt4,7,3,8
TYW1B_nt4,1,NA,4
UAP1L1_nt4,6,3,8
UBALD2_nt4,2,8,3
UBE2B_nt4,1,1,NA
UBTD2_nt4,8,1,2
UCHL3_nt4,1,NA,NA
UCK2_nt4,5,11,5
UGGT2_nt4,5,2,3
UGT3A2_nt4,1,1,1
UHRF2_nt4,1,3,10
ULK2_nt4,3,3,NA
UNC119B_nt4,3,NA,NA
UNC13B_nt4,1,3,NA
UNC45B_nt4,3,NA,2
UPP2_nt4,9,6,15
UQCRHL_nt4,7,2,1
USP12_nt4,15,2,18
USP13_nt4,5,6,8
USP20_nt4,6,6,4
USP32_nt4,3,5,NA
USP44_nt4,6,8,1
UTP14C_nt4,4,3,1
VAPB_nt4,3,1,4
VASH2_nt4,5,5,NA
VAV3_nt4,3,NA,NA
VPS26B_nt4,2,2,4
WASHC2C_nt4,7,6,2
WDFY2_nt4,17,10,11
WDR5B_nt4,8,5,4
WFIKKN2_nt4,6,3,1
WIPI2_nt4,4,2,2
WNT2B_nt4,2,1,4
WNT3A_nt4,6,1,2
WNT5B_nt4,7,6,5
WNT7B_nt4,4,3,4
WNT8B_nt4,11,16,13
WNT9B_nt4,4,5,3
XCL2_nt4,1,3,1
YBX3_nt4,4,6,1
YY2_nt4,1,4,1
ZC3H12C_nt4,1,NA,NA
ZCCHC12_nt4,6,3,6
ZDHHC7_nt4,3,4,1
ZFAND6_nt4,1,3,3
ZFHX4_nt4,8,8,16
ZFP69B_nt4,9,3,4
ZMIZ2_nt4,11,5,3
ZNF143_nt4,8,7,4
ZNF146_nt4,4,NA,4
ZNF175_nt4,2,3,2
ZNF181_nt4,4,5,3
ZNF24_nt4,5,7,7
ZNF280B_nt4,3,4,2
ZNF324B_nt4,5,4,7
ZNF385D_nt4,8,8,9
ZNF419_nt4,5,5,10
ZNF423_nt4,2,NA,3
ZNF503_nt4,6,1,16
ZNF552_nt4,7,14,7
ZNF562_nt4,2,1,6
ZYG11B_nt4,7,7,8
A2M_nt5,9,3,6
AADAC_nt5,2,5,5
ABCC1_nt5,6,6,5
ABCC8_nt5,5,8,4
ABCD1_nt5,3,5,5
ABCG1_nt5,3,1,2
ABHD4_nt5,2,3,2
ABL1_nt5,4,3,11
ABTB2_nt5,8,6,2
ACACA_nt5,8,10,NA
ACO1_nt5,5,3,3
ACSL3_nt5,2,3,1
ACTA2_nt5,4,2,11
ACTL6A_nt5,3,2,4
ACTL7A_nt5,7,2,4
ACTRT1_nt5,4,2,8
ACVR2A_nt5,2,NA,1
ADAMTS10_nt5,4,NA,1
ADAMTS16_nt5,5,6,3
ADAP1_nt5,1,1,1
ADARB1_nt5,3,6,4
ADCY5_nt5,6,16,7
ADIPOR1_nt5,3,3,5
ADSS_nt5,2,NA,4
AGPAT3_nt5,8,5,13
AGR2_nt5,2,1,3
AIF1_nt5,5,2,4
AK3_nt5,1,NA,1
AKIRIN1_nt5,6,5,9
AKR7A2_nt5,12,6,6
ALAS1_nt5,1,NA,NA
ALG10_nt5,3,1,1
ALG1L_nt5,2,6,3
ALOX12_nt5,1,3,1
AMELX_nt5,4,3,3
AMMECR1_nt5,2,3,3
AMPD1_nt5,2,1,4
ANGPT1_nt5,6,7,4
ANGPTL1_nt5,8,5,9
ANKRD18A_nt5,6,4,5
ANO3_nt5,4,1,1
ANXA1_nt5,18,6,12
AOC2_nt5,3,5,8
AP1B1_nt5,2,NA,NA
AP1G1_nt5,7,4,1
AP1M1_nt5,4,10,3
AP3B1_nt5,6,1,1
AP3M1_nt5,3,3,6
AP3S1_nt5,4,7,8
APCS_nt5,11,2,3
APH1A_nt5,4,NA,3
AQP12A_nt5,6,12,9
ARAF_nt5,1,2,7
ARFGAP2_nt5,1,4,NA
ARFGEF1_nt5,3,1,3
ARFIP1_nt5,2,6,3
ARG1_nt5,5,4,9
ARHGAP10_nt5,4,3,3
ARHGAP35_nt5,6,3,4
ARHGEF3_nt5,4,1,NA
ARHGEF6_nt5,9,11,7
ARID1A_nt5,10,3,2
ARL8A_nt5,10,5,9
ARNT_nt5,7,3,3
ARPC1A_nt5,5,1,2
ARPC5_nt5,1,2,2
ARPP19_nt5,3,2,1
ASAP1_nt5,10,5,5
ASB14_nt5,3,12,9
ASF1A_nt5,12,16,9
ATF2_nt5,2,3,NA
ATG4A_nt5,7,6,18
ATP13A4_nt5,2,2,5
ATP2C1_nt5,3,2,3
ATP5L_nt5,2,NA,2
ATP6V0D1_nt5,12,9,3
ATP6V1B1_nt5,6,3,1
ATP6V1C1_nt5,2,NA,NA
ATP6V1E1_nt5,5,2,NA
ATP8A1_nt5,4,3,4
ATP8B1_nt5,3,NA,4
ATP9A_nt5,4,1,1
ATRN_nt5,2,7,5
ATXN3_nt5,2,2,NA
AVIL_nt5,1,1,2
AVP_nt5,3,3,1
B4GALT2_nt5,3,3,1
